onset	duration	sample	type	value
0.515625	0	265	trigger	254
1.525390625	0	782	trigger	111
391.677734375	0	200540	trigger	51
392.677734375	0	201052	trigger	11
394.75	0	202113	trigger	120
397.828125	0	203689	trigger	58
398.828125	0	204201	trigger	34
401.1015625	0	205365	trigger	120
403.77734375	0	206735	trigger	51
404.77734375	0	207247	trigger	19
405.59765625	0	207667	trigger	120
407.443359375	0	208612	trigger	51
408.443359375	0	209124	trigger	11
409.451171875	0	209640	trigger	120
411.41015625	0	210643	trigger	54
412.41015625	0	211155	trigger	18
413.96484375	0	211951	trigger	120
415.66015625	0	212819	trigger	53
416.66015625	0	213331	trigger	21
418.33203125	0	214187	trigger	120
419.861328125	0	214970	trigger	57
420.861328125	0	215482	trigger	33
422.26953125	0	216203	trigger	120
423.828125	0	217001	trigger	51
424.828125	0	217513	trigger	11
427.484375	0	218873	trigger	121
428.927734375	0	219612	trigger	51
429.927734375	0	220124	trigger	19
431.404296875	0	220880	trigger	120
432.994140625	0	221694	trigger	53
433.994140625	0	222206	trigger	25
436.490234375	0	223484	trigger	120
438.376953125	0	224450	trigger	55
439.376953125	0	224962	trigger	35
441.978515625	0	226294	trigger	121
443.310546875	0	226976	trigger	56
444.310546875	0	227488	trigger	36
445.8671875	0	228285	trigger	120
447.576171875	0	229160	trigger	51
448.576171875	0	229672	trigger	19
451.705078125	0	231274	trigger	121
453.810546875	0	232352	trigger	55
454.810546875	0	232864	trigger	27
456.68359375	0	233823	trigger	120
458.060546875	0	234528	trigger	51
459.060546875	0	235040	trigger	19
461.2734375	0	236173	trigger	120
463.693359375	0	237412	trigger	53
464.693359375	0	237924	trigger	21
466.376953125	0	238786	trigger	121
467.892578125	0	239562	trigger	57
468.892578125	0	240074	trigger	37
470.10546875	0	240695	trigger	121
471.7265625	0	241525	trigger	56
472.7265625	0	242037	trigger	28
475.38671875	0	243399	trigger	121
477.77734375	0	244623	trigger	53
478.77734375	0	245135	trigger	21
480.103515625	0	245814	trigger	120
481.494140625	0	246526	trigger	53
482.494140625	0	247038	trigger	17
483.720703125	0	247666	trigger	120
485.16015625	0	248403	trigger	51
486.16015625	0	248915	trigger	11
487.224609375	0	249460	trigger	120
488.84375	0	250289	trigger	52
489.84375	0	250801	trigger	12
491.81640625	0	251811	trigger	120
493.41015625	0	252627	trigger	58
494.41015625	0	253139	trigger	34
495.400390625	0	253646	trigger	120
497.009765625	0	254470	trigger	55
498.009765625	0	254982	trigger	27
499.224609375	0	255604	trigger	120
500.7265625	0	256373	trigger	54
501.7265625	0	256885	trigger	18
502.697265625	0	257382	trigger	120
504.142578125	0	258122	trigger	51
505.142578125	0	258634	trigger	19
506.232421875	0	259192	trigger	120
507.84375	0	260017	trigger	53
508.84375	0	260529	trigger	25
510.150390625	0	261198	trigger	121
514.525390625	0	263438	trigger	58
515.525390625	0	263950	trigger	38
518.53515625	0	265491	trigger	121
520.060546875	0	266272	trigger	51
521.060546875	0	266784	trigger	19
522.119140625	0	267326	trigger	120
523.525390625	0	268046	trigger	56
524.525390625	0	268558	trigger	28
525.494140625	0	269054	trigger	120
527.076171875	0	269864	trigger	51
528.076171875	0	270376	trigger	11
529.013671875	0	270856	trigger	120
530.4921875	0	271613	trigger	52
531.4921875	0	272125	trigger	12
533.271484375	0	273036	trigger	120
534.826171875	0	273832	trigger	55
535.826171875	0	274344	trigger	27
537.58984375	0	275247	trigger	120
539.025390625	0	275982	trigger	57
540.025390625	0	276494	trigger	41
541.26953125	0	277131	trigger	121
542.626953125	0	277826	trigger	57
543.626953125	0	278338	trigger	41
545.044921875	0	279064	trigger	120
546.443359375	0	279780	trigger	55
547.443359375	0	280292	trigger	27
549.189453125	0	281186	trigger	120
550.7421875	0	281981	trigger	52
551.7421875	0	282493	trigger	12
552.853515625	0	283062	trigger	120
554.359375	0	283833	trigger	58
555.359375	0	284345	trigger	34
556.484375	0	284921	trigger	120
558.025390625	0	285710	trigger	54
559.025390625	0	286222	trigger	22
562.869140625	0	288190	trigger	120
564.458984375	0	289004	trigger	51
565.458984375	0	289516	trigger	11
568.1171875	0	290877	trigger	120
569.642578125	0	291658	trigger	57
570.642578125	0	292170	trigger	37
572.724609375	0	293236	trigger	121
574.208984375	0	293996	trigger	57
575.208984375	0	294508	trigger	37
576.32421875	0	295079	trigger	120
577.7265625	0	295797	trigger	51
578.7265625	0	296309	trigger	19
583.205078125	0	298602	trigger	120
584.658203125	0	299346	trigger	57
585.658203125	0	299858	trigger	33
587.298828125	0	300698	trigger	120
588.775390625	0	301454	trigger	51
589.775390625	0	301966	trigger	11
