onset	duration	sample	type	value
1.310546875	0	672	trigger	111
268.39453125	0	137419	trigger	54
269.39453125	0	137931	trigger	18
272.224609375	0	139380	trigger	120
346.626953125	0	177474	trigger	51
347.626953125	0	177986	trigger	11
349.451171875	0	178920	trigger	121
351.958984375	0	180204	trigger	57
352.958984375	0	180716	trigger	33
354.412109375	0	181460	trigger	120
356.076171875	0	182312	trigger	51
357.076171875	0	182824	trigger	11
358.66796875	0	183639	trigger	120
360.16015625	0	184403	trigger	58
361.16015625	0	184915	trigger	34
362.1875	0	185441	trigger	120
363.66015625	0	186195	trigger	56
364.66015625	0	186707	trigger	28
368.521484375	0	188684	trigger	120
370.025390625	0	189454	trigger	51
371.025390625	0	189966	trigger	19
372.330078125	0	190634	trigger	120
373.859375	0	191417	trigger	55
374.859375	0	191929	trigger	27
375.833984375	0	192428	trigger	120
377.208984375	0	193132	trigger	58
378.208984375	0	193644	trigger	38
381.802734375	0	195484	trigger	121
383.341796875	0	196272	trigger	54
384.341796875	0	196784	trigger	14
385.59375	0	197425	trigger	121
387.05859375	0	198175	trigger	55
388.05859375	0	198687	trigger	27
389.255859375	0	199300	trigger	120
390.7265625	0	200053	trigger	57
391.7265625	0	200565	trigger	41
395.673828125	0	202586	trigger	120
397.05859375	0	203295	trigger	56
398.05859375	0	203807	trigger	28
399.3203125	0	204453	trigger	120
400.92578125	0	205275	trigger	56
401.92578125	0	205787	trigger	28
403.720703125	0	206706	trigger	120
405.259765625	0	207494	trigger	56
406.259765625	0	208006	trigger	28
407.353515625	0	208566	trigger	120
408.759765625	0	209286	trigger	55
409.759765625	0	209798	trigger	27
410.697265625	0	210278	trigger	120
412.2265625	0	211061	trigger	52
413.224609375	0	211572	trigger	20
415.255859375	0	212612	trigger	120
416.625	0	213313	trigger	56
417.625	0	213825	trigger	36
419.462890625	0	214766	trigger	121
420.974609375	0	215540	trigger	54
421.974609375	0	216052	trigger	26
423.3359375	0	216749	trigger	120
424.826171875	0	217512	trigger	56
425.826171875	0	218024	trigger	36
427.3046875	0	218781	trigger	121
428.69140625	0	219491	trigger	57
429.69140625	0	220003	trigger	29
431.720703125	0	221042	trigger	120
433.158203125	0	221778	trigger	53
434.158203125	0	222290	trigger	17
437.080078125	0	223786	trigger	120
438.541015625	0	224534	trigger	57
439.541015625	0	225046	trigger	41
441.078125	0	225833	trigger	120
442.525390625	0	226574	trigger	54
443.525390625	0	227086	trigger	14
444.568359375	0	227620	trigger	120
445.974609375	0	228340	trigger	51
446.974609375	0	228852	trigger	19
448.0234375	0	229389	trigger	121
450.892578125	0	230858	trigger	58
451.892578125	0	231370	trigger	42
454.453125	0	232681	trigger	120
456.2578125	0	233605	trigger	54
457.2578125	0	234117	trigger	22
459.943359375	0	235492	trigger	120
461.392578125	0	236234	trigger	52
462.392578125	0	236746	trigger	20
468.91796875	0	240087	trigger	121
470.591796875	0	240944	trigger	55
471.591796875	0	241456	trigger	35
473.716796875	0	242544	trigger	120
475.32421875	0	243367	trigger	52
476.32421875	0	243879	trigger	12
477.98828125	0	244731	trigger	120
479.474609375	0	245492	trigger	55
480.474609375	0	246004	trigger	27
482.96484375	0	247279	trigger	120
484.525390625	0	248078	trigger	54
485.525390625	0	248590	trigger	26
486.853515625	0	249270	trigger	120
488.275390625	0	249998	trigger	51
489.275390625	0	250510	trigger	19
490.8203125	0	251301	trigger	120
492.19140625	0	252003	trigger	55
493.19140625	0	252515	trigger	27
494.32421875	0	253095	trigger	120
495.7578125	0	253829	trigger	55
496.7578125	0	254341	trigger	27
498.1640625	0	255061	trigger	120
499.640625	0	255817	trigger	53
500.640625	0	256329	trigger	25
502.515625	0	257289	trigger	120
503.923828125	0	258010	trigger	53
504.923828125	0	258522	trigger	25
506.099609375	0	259124	trigger	120
507.525390625	0	259854	trigger	52
508.525390625	0	260366	trigger	20
510.740234375	0	261500	trigger	120
512.275390625	0	262286	trigger	55
513.275390625	0	262798	trigger	35
514.626953125	0	263490	trigger	120
516.025390625	0	264206	trigger	54
517.0234375	0	264717	trigger	18
517.97265625	0	265203	trigger	120
519.423828125	0	265946	trigger	53
520.423828125	0	266458	trigger	25
522.611328125	0	267578	trigger	120
524.07421875	0	268327	trigger	55
525.07421875	0	268839	trigger	35
528.41796875	0	270551	trigger	120
529.80859375	0	271263	trigger	52
530.806640625	0	271774	trigger	20
535.265625	0	274057	trigger	120
536.875	0	274881	trigger	53
537.875	0	275393	trigger	21
539.1875	0	276065	trigger	120
540.658203125	0	276818	trigger	54
541.658203125	0	277330	trigger	26
543.76171875	0	278407	trigger	120
545.140625	0	279113	trigger	51
546.140625	0	279625	trigger	11
547.521484375	0	280332	trigger	120
549.0078125	0	281093	trigger	51
550.0078125	0	281605	trigger	11
554.3203125	0	283813	trigger	120
556.0078125	0	284677	trigger	54
557.0078125	0	285189	trigger	18
561.009765625	0	287238	trigger	120
562.83984375	0	288175	trigger	57
563.83984375	0	288687	trigger	41
565.921875	0	289753	trigger	120
582.673828125	0	298330	trigger	56
583.673828125	0	298842	trigger	36
586.3515625	0	300213	trigger	120
588.439453125	0	301282	trigger	54
589.439453125	0	301794	trigger	18
590.52734375	0	302351	trigger	120
592.0078125	0	303109	trigger	54
593.0078125	0	303621	trigger	26
594.880859375	0	304580	trigger	120
596.373046875	0	305344	trigger	52
597.373046875	0	305856	trigger	20
598.783203125	0	306578	trigger	120
600.20703125	0	307307	trigger	55
601.20703125	0	307819	trigger	35
602.3828125	0	308421	trigger	120
603.755859375	0	309124	trigger	51
604.755859375	0	309636	trigger	19
605.775390625	0	310158	trigger	120
607.15625	0	310865	trigger	57
608.15625	0	311377	trigger	41
609.263671875	0	311944	trigger	120
610.556640625	0	312606	trigger	58
611.556640625	0	313118	trigger	42
614.703125	0	314729	trigger	121
616.15625	0	315473	trigger	57
617.15625	0	315985	trigger	41
618.703125	0	316777	trigger	120
620.439453125	0	317666	trigger	57
621.439453125	0	318178	trigger	29
622.4609375	0	318701	trigger	120
623.890625	0	319433	trigger	54
624.890625	0	319945	trigger	14
629.357421875	0	322232	trigger	120
630.90625	0	323025	trigger	56
631.90625	0	323537	trigger	36
634.845703125	0	325042	trigger	121
636.373046875	0	325824	trigger	56
637.373046875	0	326336	trigger	36
639.341796875	0	327344	trigger	120
641.755859375	0	328580	trigger	55
642.755859375	0	329092	trigger	35
647.435546875	0	331488	trigger	120
648.873046875	0	332224	trigger	55
649.873046875	0	332736	trigger	27
650.845703125	0	333234	trigger	120
652.306640625	0	333982	trigger	58
653.306640625	0	334494	trigger	42
654.92578125	0	335323	trigger	120
656.40625	0	336081	trigger	54
657.40625	0	336593	trigger	26
659.1171875	0	337469	trigger	120
660.5390625	0	338197	trigger	58
661.5390625	0	338709	trigger	30
663.435546875	0	339680	trigger	120
664.83984375	0	340399	trigger	53
665.83984375	0	340911	trigger	17
667.35546875	0	341687	trigger	120
669.671875	0	342873	trigger	55
670.671875	0	343385	trigger	35
672.5859375	0	344365	trigger	120
673.97265625	0	345075	trigger	54
674.97265625	0	345587	trigger	26
677.482421875	0	346872	trigger	120
678.85546875	0	347575	trigger	56
679.85546875	0	348087	trigger	36
681.740234375	0	349052	trigger	120
683.189453125	0	349794	trigger	57
684.189453125	0	350306	trigger	37
685.513671875	0	350984	trigger	120
687.0234375	0	351757	trigger	58
688.0234375	0	352269	trigger	34
689.146484375	0	352844	trigger	120
690.65625	0	353617	trigger	53
691.65625	0	354129	trigger	21
694.537109375	0	355604	trigger	120
696.15625	0	356433	trigger	55
697.15625	0	356945	trigger	27
699.05078125	0	357915	trigger	120
700.47265625	0	358643	trigger	56
701.47265625	0	359155	trigger	36
702.74609375	0	359807	trigger	120
704.171875	0	360537	trigger	52
705.171875	0	361049	trigger	12
709.435546875	0	363232	trigger	120
710.873046875	0	363968	trigger	52
711.873046875	0	364480	trigger	20
715.994140625	0	366590	trigger	120
717.388671875	0	367304	trigger	58
718.388671875	0	367816	trigger	38
719.865234375	0	368572	trigger	120
721.255859375	0	369284	trigger	54
722.255859375	0	369796	trigger	14
724.439453125	0	370914	trigger	120
725.939453125	0	371682	trigger	53
726.939453125	0	372194	trigger	21
728.728515625	0	373110	trigger	120
730.35546875	0	373943	trigger	54
731.35546875	0	374455	trigger	14
732.345703125	0	374962	trigger	120
