onset	duration	sample	type	value
0.65625	0	337	trigger	254
1.666015625	0	854	trigger	111
421.861328125	0	215994	trigger	54
422.861328125	0	216506	trigger	22
425.083984375	0	217644	trigger	121
427.6953125	0	218981	trigger	55
428.6953125	0	219493	trigger	27
430.013671875	0	220168	trigger	120
431.77734375	0	221071	trigger	51
432.77734375	0	221583	trigger	11
433.517578125	0	221962	trigger	120
435.078125	0	222761	trigger	54
436.078125	0	223273	trigger	26
436.84375	0	223665	trigger	120
438.328125	0	224425	trigger	52
439.328125	0	224937	trigger	12
440.572265625	0	225574	trigger	120
442.060546875	0	226336	trigger	51
443.060546875	0	226848	trigger	19
443.916015625	0	227286	trigger	120
445.4453125	0	228069	trigger	52
446.443359375	0	228580	trigger	12
447.212890625	0	228974	trigger	120
448.626953125	0	229698	trigger	57
449.626953125	0	230210	trigger	37
450.908203125	0	230866	trigger	120
452.626953125	0	231746	trigger	58
453.626953125	0	232258	trigger	38
455.1484375	0	233037	trigger	120
456.59375	0	233777	trigger	56
457.59375	0	234289	trigger	28
458.63671875	0	234823	trigger	120
459.994140625	0	235518	trigger	51
460.994140625	0	236030	trigger	11
464.107421875	0	237624	trigger	120
465.89453125	0	238539	trigger	51
466.89453125	0	239051	trigger	19
468.90625	0	240081	trigger	120
470.443359375	0	240868	trigger	52
471.443359375	0	241380	trigger	20
472.619140625	0	241982	trigger	120
474.044921875	0	242712	trigger	52
475.044921875	0	243224	trigger	12
475.994140625	0	243710	trigger	120
477.361328125	0	244410	trigger	57
478.361328125	0	244922	trigger	33
479.37109375	0	245439	trigger	120
480.626953125	0	246082	trigger	57
481.626953125	0	246594	trigger	37
482.5546875	0	247069	trigger	120
483.9609375	0	247789	trigger	54
484.9609375	0	248301	trigger	26
486.666015625	0	249174	trigger	120
488.111328125	0	249914	trigger	58
489.111328125	0	250426	trigger	30
489.9140625	0	250837	trigger	120
491.2109375	0	251501	trigger	58
492.2109375	0	252013	trigger	42
493.162109375	0	252500	trigger	120
494.4609375	0	253165	trigger	57
495.4609375	0	253677	trigger	29
496.875	0	254401	trigger	120
498.16015625	0	255059	trigger	54
499.16015625	0	255571	trigger	22
499.9921875	0	255997	trigger	120
501.326171875	0	256680	trigger	56
502.326171875	0	257192	trigger	28
503.193359375	0	257636	trigger	120
504.560546875	0	258336	trigger	51
505.560546875	0	258848	trigger	11
506.583984375	0	259372	trigger	120
507.9609375	0	260077	trigger	54
508.9609375	0	260589	trigger	26
509.720703125	0	260978	trigger	120
511.14453125	0	261707	trigger	53
512.14453125	0	262219	trigger	17
512.9375	0	262625	trigger	120
514.29296875	0	263319	trigger	54
515.29296875	0	263831	trigger	26
516.48828125	0	264443	trigger	120
517.826171875	0	265128	trigger	53
518.826171875	0	265640	trigger	25
520.826171875	0	266664	trigger	120
522.2265625	0	267381	trigger	51
523.2265625	0	267893	trigger	11
523.80078125	0	268187	trigger	120
525.09375	0	268849	trigger	52
526.09375	0	269361	trigger	12
526.697265625	0	269670	trigger	120
528.009765625	0	270342	trigger	52
529.009765625	0	270854	trigger	12
530.16796875	0	271447	trigger	120
531.427734375	0	272092	trigger	53
532.427734375	0	272604	trigger	25
533.015625	0	272905	trigger	121
534.66015625	0	273747	trigger	57
535.66015625	0	274259	trigger	37
536.439453125	0	274658	trigger	120
537.759765625	0	275334	trigger	52
538.759765625	0	275846	trigger	20
540.646484375	0	276812	trigger	120
541.943359375	0	277476	trigger	53
542.943359375	0	277988	trigger	13
544.072265625	0	278566	trigger	120
545.376953125	0	279234	trigger	56
546.376953125	0	279746	trigger	36
547.3984375	0	280269	trigger	120
548.7265625	0	280949	trigger	53
549.7265625	0	281461	trigger	13
551.927734375	0	282588	trigger	120
553.310546875	0	283296	trigger	53
554.310546875	0	283808	trigger	13
555.703125	0	284521	trigger	121
557.458984375	0	285420	trigger	57
558.458984375	0	285932	trigger	37
559.654296875	0	286544	trigger	120
561.076171875	0	287272	trigger	52
562.076171875	0	287784	trigger	20
563.494140625	0	288510	trigger	121
564.810546875	0	289184	trigger	56
565.810546875	0	289696	trigger	36
566.935546875	0	290272	trigger	120
568.34375	0	290993	trigger	51
569.34375	0	291505	trigger	11
570.19921875	0	291943	trigger	120
571.560546875	0	292640	trigger	53
572.560546875	0	293152	trigger	17
573.734375	0	293753	trigger	120
575.04296875	0	294423	trigger	52
576.04296875	0	294935	trigger	20
576.90234375	0	295375	trigger	120
578.208984375	0	296044	trigger	51
579.208984375	0	296556	trigger	11
581.494140625	0	297726	trigger	120
582.84375	0	298417	trigger	51
583.84375	0	298929	trigger	11
585.078125	0	299561	trigger	120
586.509765625	0	300294	trigger	56
587.509765625	0	300806	trigger	36
588.29296875	0	301207	trigger	120
589.66015625	0	301907	trigger	55
590.66015625	0	302419	trigger	27
591.796875	0	303001	trigger	120
593.109375	0	303673	trigger	57
594.109375	0	304185	trigger	29
594.93359375	0	304607	trigger	120
610.708984375	0	312684	trigger	54
611.708984375	0	313196	trigger	22
612.67578125	0	313691	trigger	120
614.076171875	0	314408	trigger	55
615.076171875	0	314920	trigger	27
615.861328125	0	315322	trigger	120
617.142578125	0	315978	trigger	57
618.142578125	0	316490	trigger	33
618.916015625	0	316886	trigger	120
620.091796875	0	317488	trigger	56
621.091796875	0	318000	trigger	36
621.892578125	0	318410	trigger	120
623.16015625	0	319059	trigger	58
624.158203125	0	319570	trigger	42
625.28515625	0	320147	trigger	120
626.4765625	0	320757	trigger	56
627.4765625	0	321269	trigger	28
628.306640625	0	321694	trigger	120
629.4921875	0	322301	trigger	58
630.4921875	0	322813	trigger	42
631.859375	0	323513	trigger	121
633.125	0	324161	trigger	51
634.125	0	324673	trigger	19
635.37890625	0	325315	trigger	120
636.79296875	0	326039	trigger	55
637.79296875	0	326551	trigger	27
638.513671875	0	326920	trigger	120
639.875	0	327617	trigger	58
640.875	0	328129	trigger	34
642.01953125	0	328715	trigger	120
643.392578125	0	329418	trigger	52
644.392578125	0	329930	trigger	20
645.314453125	0	330402	trigger	120
646.576171875	0	331048	trigger	55
647.576171875	0	331560	trigger	35
648.2578125	0	331909	trigger	121
649.658203125	0	332626	trigger	58
650.658203125	0	333138	trigger	34
651.330078125	0	333482	trigger	120
652.759765625	0	334214	trigger	52
653.759765625	0	334726	trigger	12
655.009765625	0	335366	trigger	120
656.341796875	0	336048	trigger	57
657.341796875	0	336560	trigger	33
658.44921875	0	337127	trigger	120
659.80859375	0	337823	trigger	52
660.80859375	0	338335	trigger	12
661.5859375	0	338733	trigger	120
662.94140625	0	339427	trigger	52
663.94140625	0	339939	trigger	20
664.912109375	0	340436	trigger	120
666.29296875	0	341143	trigger	56
667.29296875	0	341655	trigger	28
668.2421875	0	342141	trigger	120
669.576171875	0	342824	trigger	55
670.576171875	0	343336	trigger	35
671.490234375	0	343804	trigger	121
672.841796875	0	344496	trigger	54
673.841796875	0	345008	trigger	18
674.578125	0	345385	trigger	120
675.908203125	0	346066	trigger	51
676.908203125	0	346578	trigger	11
678.080078125	0	347178	trigger	120
679.341796875	0	347824	trigger	57
680.341796875	0	348336	trigger	33
681.10546875	0	348727	trigger	120
682.42578125	0	349403	trigger	54
683.42578125	0	349915	trigger	14
684.2890625	0	350357	trigger	120
685.609375	0	351033	trigger	56
686.609375	0	351545	trigger	28
687.25	0	351873	trigger	120
688.474609375	0	352500	trigger	58
689.474609375	0	353012	trigger	30
690.896484375	0	353740	trigger	120
692.2421875	0	354429	trigger	56
693.2421875	0	354941	trigger	28
694.48046875	0	355575	trigger	120
695.892578125	0	356298	trigger	55
696.892578125	0	356810	trigger	27
697.919921875	0	357336	trigger	120
699.32421875	0	358055	trigger	52
700.32421875	0	358567	trigger	12
701.0703125	0	358949	trigger	120
702.4921875	0	359677	trigger	53
703.4921875	0	360189	trigger	25
704.3671875	0	360637	trigger	120
705.658203125	0	361298	trigger	53
706.658203125	0	361810	trigger	13
707.998046875	0	362496	trigger	120
709.408203125	0	363218	trigger	54
710.408203125	0	363730	trigger	22
711.87109375	0	364479	trigger	120
713.091796875	0	365104	trigger	53
714.091796875	0	365616	trigger	17
714.767578125	0	365962	trigger	120
716.07421875	0	366631	trigger	52
717.07421875	0	367143	trigger	20
718.302734375	0	367772	trigger	120
719.541015625	0	368406	trigger	54
720.541015625	0	368918	trigger	18
721.263671875	0	369288	trigger	120
722.541015625	0	369942	trigger	58
723.541015625	0	370454	trigger	30
724.478515625	0	370934	trigger	120
725.69140625	0	371555	trigger	55
726.69140625	0	372067	trigger	27
727.470703125	0	372466	trigger	120
728.82421875	0	373159	trigger	52
729.82421875	0	373671	trigger	12
730.943359375	0	374244	trigger	120
732.341796875	0	374960	trigger	57
733.341796875	0	375472	trigger	33
734.30078125	0	375963	trigger	120
735.591796875	0	376624	trigger	52
736.591796875	0	377136	trigger	12
