onset	duration	sample	type	value
1.78515625	0	915	trigger	111
368.080078125	0	188458	trigger	54
369.080078125	0	188970	trigger	18
370.3046875	0	189597	trigger	120
373.24609375	0	191103	trigger	51
374.24609375	0	191615	trigger	11
375.0234375	0	192013	trigger	121
377.447265625	0	193254	trigger	57
378.447265625	0	193766	trigger	33
379.50390625	0	194307	trigger	120
381.4140625	0	195285	trigger	53
382.4140625	0	195797	trigger	21
383.23046875	0	196215	trigger	120
385.23046875	0	197239	trigger	52
386.23046875	0	197751	trigger	12
387.662109375	0	198484	trigger	120
389.447265625	0	199398	trigger	53
390.447265625	0	199910	trigger	13
391.390625	0	200393	trigger	120
393.09765625	0	201267	trigger	58
394.09765625	0	201779	trigger	30
394.91015625	0	202195	trigger	120
396.529296875	0	203024	trigger	57
397.529296875	0	203536	trigger	33
399.21484375	0	204399	trigger	120
400.845703125	0	205234	trigger	57
401.845703125	0	205746	trigger	37
402.91015625	0	206291	trigger	120
404.4140625	0	207061	trigger	57
405.4140625	0	207573	trigger	41
406.26953125	0	208011	trigger	120
408.1640625	0	208981	trigger	53
409.1640625	0	209493	trigger	17
410.15625	0	210001	trigger	120
411.98046875	0	210935	trigger	57
412.98046875	0	211447	trigger	41
414.60546875	0	212279	trigger	120
416.212890625	0	213102	trigger	56
417.212890625	0	213614	trigger	28
417.99609375	0	214015	trigger	120
419.662109375	0	214868	trigger	57
420.6640625	0	215381	trigger	37
421.8046875	0	215965	trigger	120
423.37890625	0	216771	trigger	53
424.37890625	0	217283	trigger	25
425.197265625	0	217702	trigger	120
426.712890625	0	218478	trigger	52
427.712890625	0	218990	trigger	20
429.38671875	0	219847	trigger	121
430.86328125	0	220603	trigger	56
431.86328125	0	221115	trigger	28
432.732421875	0	221560	trigger	120
434.146484375	0	222284	trigger	57
435.146484375	0	222796	trigger	37
436.36328125	0	223419	trigger	120
437.779296875	0	224144	trigger	53
438.779296875	0	224656	trigger	21
439.611328125	0	225082	trigger	120
440.99609375	0	225791	trigger	54
441.99609375	0	226303	trigger	22
442.970703125	0	226802	trigger	121
444.513671875	0	227592	trigger	52
445.513671875	0	228104	trigger	12
446.794921875	0	228760	trigger	120
448.513671875	0	229640	trigger	58
449.513671875	0	230152	trigger	34
