onset	duration	sample	type	value
1.740234375	0	892	trigger	111
203.498046875	0	104192	trigger	58
204.498046875	0	104704	trigger	30
206.099609375	0	105524	trigger	120
208.615234375	0	106812	trigger	58
209.615234375	0	107324	trigger	38
210.98046875	0	108023	trigger	120
213.4140625	0	109269	trigger	58
214.4140625	0	109781	trigger	38
216.1484375	0	110669	trigger	120
218.181640625	0	111710	trigger	52
219.181640625	0	112222	trigger	12
220.658203125	0	112978	trigger	120
222.34765625	0	113843	trigger	51
223.34765625	0	114355	trigger	11
226.802734375	0	116124	trigger	121
228.8984375	0	117197	trigger	58
229.8984375	0	117709	trigger	42
231.458984375	0	118508	trigger	120
233.23046875	0	119415	trigger	52
234.23046875	0	119927	trigger	12
237.05859375	0	121375	trigger	121
238.697265625	0	122214	trigger	52
239.697265625	0	122726	trigger	20
240.865234375	0	123324	trigger	120
242.3984375	0	124109	trigger	51
243.3984375	0	124621	trigger	19
244.44921875	0	125159	trigger	120
246.6640625	0	126293	trigger	58
247.6640625	0	126805	trigger	30
249.21875	0	127601	trigger	120
250.681640625	0	128350	trigger	57
251.681640625	0	128862	trigger	41
252.9140625	0	129493	trigger	120
254.447265625	0	130278	trigger	57
255.447265625	0	130790	trigger	29
257.265625	0	131721	trigger	121
258.8984375	0	132557	trigger	52
259.8984375	0	133069	trigger	20
260.9609375	0	133613	trigger	120
262.498046875	0	134400	trigger	54
263.498046875	0	134912	trigger	26
264.9453125	0	135653	trigger	120
266.546875	0	136473	trigger	56
267.546875	0	136985	trigger	28
268.671875	0	137561	trigger	120
270.23046875	0	138359	trigger	54
271.23046875	0	138871	trigger	14
272.958984375	0	139756	trigger	120
274.46484375	0	140527	trigger	52
275.46484375	0	141039	trigger	12
277.615234375	0	142140	trigger	121
279.73046875	0	143223	trigger	54
280.73046875	0	143735	trigger	26
282.224609375	0	144500	trigger	120
283.630859375	0	145220	trigger	52
284.630859375	0	145732	trigger	12
287.294921875	0	147096	trigger	120
288.880859375	0	147908	trigger	51
289.880859375	0	148420	trigger	11
291.712890625	0	149358	trigger	120
293.1796875	0	150109	trigger	54
294.1796875	0	150621	trigger	14
295.775390625	0	151438	trigger	120
297.28125	0	152209	trigger	55
298.28125	0	152721	trigger	35
299.791015625	0	153494	trigger	120
301.23046875	0	154231	trigger	53
302.23046875	0	154743	trigger	17
304.447265625	0	155878	trigger	120
305.962890625	0	156654	trigger	58
306.962890625	0	157166	trigger	30
308.478515625	0	157942	trigger	120
309.947265625	0	158694	trigger	56
310.947265625	0	159206	trigger	28
311.837890625	0	159662	trigger	120
313.296875	0	160409	trigger	58
314.296875	0	160921	trigger	30
315.166015625	0	161366	trigger	120
316.580078125	0	162090	trigger	53
317.580078125	0	162602	trigger	17
318.462890625	0	163054	trigger	120
319.896484375	0	163788	trigger	54
320.896484375	0	164300	trigger	18
321.822265625	0	164774	trigger	120
323.314453125	0	165538	trigger	57
324.314453125	0	166050	trigger	33
325.375	0	166593	trigger	120
326.947265625	0	167398	trigger	53
327.947265625	0	167910	trigger	21
