onset	duration	sample	type	value
409.283203125	0	209554	trigger	57
410.283203125	0	210066	trigger	37
411.6171875	0	210749	trigger	120
415.08203125	0	212523	trigger	54
416.08203125	0	213035	trigger	14
417.263671875	0	213640	trigger	120
420.58203125	0	215339	trigger	56
421.58203125	0	215851	trigger	28
423.630859375	0	216900	trigger	120
427.900390625	0	219086	trigger	53
428.900390625	0	219598	trigger	25
429.837890625	0	220078	trigger	120
433.216796875	0	221808	trigger	51
434.216796875	0	222320	trigger	11
435.7421875	0	223101	trigger	121
440.400390625	0	225486	trigger	51
441.3984375	0	225997	trigger	11
444.71875	0	227697	trigger	120
446.666015625	0	228694	trigger	52
447.666015625	0	229206	trigger	20
450.25390625	0	230531	trigger	120
452.166015625	0	231510	trigger	53
453.166015625	0	232022	trigger	17
454.71875	0	232817	trigger	120
458.1484375	0	234573	trigger	55
459.1484375	0	235085	trigger	27
461.326171875	0	236200	trigger	120
463.365234375	0	237244	trigger	51
464.365234375	0	237756	trigger	11
465.59765625	0	238387	trigger	120
467.166015625	0	239190	trigger	57
468.166015625	0	239702	trigger	41
470.4609375	0	240877	trigger	120
472.5	0	241921	trigger	57
473.5	0	242433	trigger	37
476.955078125	0	244202	trigger	120
478.783203125	0	245138	trigger	53
479.783203125	0	245650	trigger	17
481.419921875	0	246488	trigger	120
483.31640625	0	247459	trigger	56
484.31640625	0	247971	trigger	36
487.115234375	0	249404	trigger	120
488.931640625	0	250334	trigger	51
489.931640625	0	250846	trigger	19
492.07421875	0	251943	trigger	120
493.748046875	0	252800	trigger	53
494.748046875	0	253312	trigger	21
496.21875	0	254065	trigger	120
497.681640625	0	254814	trigger	54
498.681640625	0	255326	trigger	14
500.08984375	0	256047	trigger	120
501.78125	0	256913	trigger	55
502.78125	0	257425	trigger	35
504.107421875	0	258104	trigger	120
505.71484375	0	258927	trigger	53
506.71484375	0	259439	trigger	13
508.36328125	0	260283	trigger	120
509.96484375	0	261103	trigger	53
510.96484375	0	261615	trigger	25
513.099609375	0	262708	trigger	120
517.681640625	0	265054	trigger	58
518.681640625	0	265566	trigger	30
522.171875	0	267353	trigger	120
524.931640625	0	268766	trigger	52
525.931640625	0	269278	trigger	20
530.552734375	0	271644	trigger	121
532.6328125	0	272709	trigger	58
533.6328125	0	273221	trigger	38
535.576171875	0	274216	trigger	120
537.6328125	0	275269	trigger	54
538.6328125	0	275781	trigger	26
541.240234375	0	277116	trigger	120
542.865234375	0	277948	trigger	57
543.865234375	0	278460	trigger	33
551.705078125	0	282474	trigger	121
553.416015625	0	283350	trigger	56
554.416015625	0	283862	trigger	36
555.9765625	0	284661	trigger	120
557.916015625	0	285654	trigger	53
558.9140625	0	286165	trigger	13
560.6640625	0	287061	trigger	120
562.365234375	0	287932	trigger	54
563.365234375	0	288444	trigger	18
565.736328125	0	289658	trigger	120
567.681640625	0	290654	trigger	51
568.681640625	0	291166	trigger	11
570.615234375	0	292156	trigger	120
572.265625	0	293001	trigger	51
573.265625	0	293513	trigger	11
574.51953125	0	294155	trigger	120
576.1640625	0	294997	trigger	53
577.1640625	0	295509	trigger	21
578.279296875	0	296080	trigger	120
579.814453125	0	296866	trigger	57
580.814453125	0	297378	trigger	33
584.822265625	0	299430	trigger	120
586.71484375	0	300399	trigger	58
587.71484375	0	300911	trigger	42
588.935546875	0	301536	trigger	120
591.03125	0	302609	trigger	58
592.03125	0	303121	trigger	34
593.927734375	0	304092	trigger	120
595.681640625	0	304990	trigger	51
596.681640625	0	305502	trigger	11
598.486328125	0	306426	trigger	120
600.1484375	0	307277	trigger	57
601.1484375	0	307789	trigger	37
605.220703125	0	309874	trigger	120
606.947265625	0	310758	trigger	53
607.947265625	0	311270	trigger	21
609.716796875	0	312176	trigger	120
611.447265625	0	313062	trigger	57
612.447265625	0	313574	trigger	37
614.0390625	0	314389	trigger	120
615.498046875	0	315136	trigger	53
616.498046875	0	315648	trigger	13
617.669921875	0	316248	trigger	120
619.248046875	0	317056	trigger	52
620.248046875	0	317568	trigger	12
622.166015625	0	318550	trigger	120
623.6640625	0	319317	trigger	52
624.6640625	0	319829	trigger	20
626.181640625	0	320606	trigger	120
627.9140625	0	321493	trigger	52
628.9140625	0	322005	trigger	20
631.125	0	323137	trigger	120
632.59765625	0	323891	trigger	54
633.59765625	0	324403	trigger	14
634.626953125	0	324930	trigger	120
636.23046875	0	325751	trigger	53
637.23046875	0	326263	trigger	17
639.701171875	0	327528	trigger	121
641.365234375	0	328380	trigger	56
642.36328125	0	328891	trigger	36
643.716796875	0	329584	trigger	120
645.248046875	0	330368	trigger	53
646.248046875	0	330880	trigger	13
648.8359375	0	332205	trigger	120
650.36328125	0	332987	trigger	56
651.36328125	0	333499	trigger	28
654.146484375	0	334924	trigger	121
655.830078125	0	335786	trigger	54
656.830078125	0	336298	trigger	18
657.94140625	0	336867	trigger	120
681.130859375	0	348740	trigger	53
682.130859375	0	349252	trigger	25
685.009765625	0	350726	trigger	120
687.013671875	0	351752	trigger	58
688.013671875	0	352264	trigger	42
689.234375	0	352889	trigger	120
690.84765625	0	353715	trigger	53
691.84765625	0	354227	trigger	25
693.505859375	0	355076	trigger	120
694.962890625	0	355822	trigger	57
695.962890625	0	356334	trigger	29
696.849609375	0	356788	trigger	120
698.248046875	0	357504	trigger	53
699.24609375	0	358015	trigger	17
700.833984375	0	358828	trigger	120
702.580078125	0	359722	trigger	58
703.580078125	0	360234	trigger	42
704.482421875	0	360696	trigger	120
705.880859375	0	361412	trigger	52
706.880859375	0	361924	trigger	12
707.970703125	0	362482	trigger	120
709.513671875	0	363272	trigger	55
710.513671875	0	363784	trigger	35
711.759765625	0	364422	trigger	120
713.380859375	0	365252	trigger	53
714.380859375	0	365764	trigger	13
715.521484375	0	366348	trigger	120
717.013671875	0	367112	trigger	51
718.013671875	0	367624	trigger	11
719.552734375	0	368412	trigger	120
720.962890625	0	369134	trigger	54
721.962890625	0	369646	trigger	14
724.75390625	0	371075	trigger	120
726.4296875	0	371933	trigger	56
727.4296875	0	372445	trigger	28
729.7109375	0	373613	trigger	120
731.34765625	0	374451	trigger	51
732.34765625	0	374963	trigger	19
733.296875	0	375449	trigger	120
734.763671875	0	376200	trigger	51
735.763671875	0	376712	trigger	11
737.328125	0	377513	trigger	120
739.0625	0	378401	trigger	51
740.0625	0	378913	trigger	19
741.6953125	0	379749	trigger	120
743.49609375	0	380671	trigger	53
744.49609375	0	381183	trigger	25
746.544921875	0	382232	trigger	120
748.1640625	0	383061	trigger	58
749.1640625	0	383573	trigger	30
750.240234375	0	384124	trigger	120
751.6640625	0	384853	trigger	58
752.6640625	0	385365	trigger	42
754.765625	0	386441	trigger	120
